Id,SalePrice_pred
2021,98021.43539733932
2022,180350.77739402856
2023,142650.23830174262
2024,288789.83092298557
2025,358664.08916671126
2026,167143.54321233023
2027,151887.34867156277
2028,163755.90113166312
2029,161118.59493275406
2030,259763.1941402544
2031,246262.97940953897
2032,273446.09978281794
2033,252965.89069088656
2034,179875.84392091905
2035,226199.4403113883
2036,202047.87781788252
2037,204685.72876883237
2038,322364.51299304387
2039,231179.18259909103
2040,312665.67207854334
2041,296835.7234845413
2042,215117.82785693425
2043,175573.79431732203
2044,190724.53148204647
2045,196455.93239936675
2046,134442.76560991764
2047,146780.69302469463
2048,144758.6345615485
2049,134870.48648055046
2050,177542.33993601648
2051,116616.38665954443
2052,131900.14355824815
2053,147614.6020441844
2054,71140.38089862802
2055,157287.98331796716
2056,149549.3975423767
2057,108959.167351412
2058,214573.9724190658
2059,124716.1133438638
2060,171300.03798306757
2061,186988.18890625256
2062,121837.00890026003
2063,113655.507972647
2064,125442.59693978418
2065,117385.27920528152
2066,164684.52368805028
2067,133140.0302566611
2068,138432.9963653772
2069,81668.12523772212
2070,106238.22842871748
2071,85572.56059037505
2072,146203.51837485362
2073,133987.66057477327
2074,160787.0139065314
2075,159352.0235852195
2076,125514.44035616714
2077,151100.33290471218
2078,124549.41811216729
2079,139981.6212653331
2080,117127.91130205322
2081,124030.2501720553
2082,143388.4122078999
2083,147250.05006113567
2084,98523.39551299217
2085,114201.0910485768
2086,142460.00251263968
2087,130380.91609198123
2088,95173.3084901239
2089,75854.91314321636
2090,136680.02162833896
2091,84212.21485528947
2092,129110.39657151295
2093,154060.6474333603
2094,118984.09728760106
2095,127467.16767993478
2096,84586.08113449722
2097,95892.58373944936
2098,151759.55342343336
2099,34887.99340898974
2100,81243.44113018301
2101,107143.22697131232
2102,145796.40014364023
2103,88130.89717625751
2104,143770.52760492873
2105,137232.06553988936
2106,30192.59801430095
2107,208087.58318333753
2108,119135.15673819896
2109,99917.41473164344
2110,120567.04342101976
2111,163827.96905294023
2112,134092.13938269182
2113,125929.12273836878
2114,122535.09846519682
2115,161673.2339557639
2116,124734.64225891628
2117,146844.08703197987
2118,122506.38212620984
2119,108379.67792715153
2120,125007.33727019484
2121,108660.66304913384
2122,103173.81173520153
2123,93875.36592461757
2124,186720.26271108136
2125,135537.5361346083
2126,152476.40919513715
2127,176875.24682968244
2128,147357.20638934066
2129,102957.17772796298
2130,138770.63491039292
2131,136943.61685852264
2132,111692.88928623546
2133,126494.42636078046
2134,116960.156263729
2135,103916.69769244894
2136,49057.134837693855
2137,121025.64362918143
2138,144195.45229477686
2139,147065.92896101784
2140,140900.80149490215
2141,173059.01524295635
2142,128104.12404143214
2143,139667.2622341936
2144,125170.14730688496
2145,149237.28695213556
2146,191741.086476345
2147,145474.46226083633
2148,146059.91333656324
2149,154479.27393612088
2150,229565.71997499047
2151,127539.56482674288
2152,167586.8063462491
2153,194006.9580785945
2154,93695.6797236999
2155,139047.22253477215
2156,265925.152819687
2157,225842.88639302208
2158,236014.04050569204
2159,235233.58873057147
2160,184170.22962363609
2161,238854.5994601812
2162,364023.608372497
2163,344938.4519366501
2164,249463.83990817307
2165,196706.28062231236
2166,159068.51170525755
2167,223465.74171392573
2168,185165.1136232736
2169,192982.2082641171
2170,208271.53551970693
2171,158482.5584602794
2172,137907.86154821562
2173,169270.57726212058
2174,220981.70419777883
2175,264934.43472754763
2176,300815.8114343563
2177,235507.56498681818
2178,218689.0289442492
2179,143366.19383170223
2180,223690.99934766715
2181,193831.2564594728
2182,216700.01212586465
2183,193626.49131518247
2184,127411.76087172619
2185,138266.75369504982
2186,145120.38051164796
2187,152352.9861367583
2188,162688.09118990612
2189,303788.4826697707
2190,66397.53092592332
2191,59171.22093365056
2192,74952.50492893971
2193,116984.82665201437
2194,102827.27969878816
2195,81706.1656192639
2196,111999.04673142676
2197,96059.0360864797
2198,156943.2753718355
2199,181611.6229795256
2200,148146.1603828848
2201,146883.46409466682
2202,197606.7692873998
2203,147191.50353523123
2204,167140.2067135087
2205,126753.65392785276
2206,156807.48284066605
2207,225844.66868373938
2208,244613.7886812032
2209,217681.716810364
2210,118870.99299031337
2211,126752.90295274784
2212,120111.38702254223
2213,107362.63465065515
2214,154582.38807659136
2215,96924.41182740603
2216,149293.2626553765
2217,57826.56792794261
2218,86761.19322920837
2219,72229.87753044772
2220,59619.31768421308
2221,322423.8921783622
2222,304022.66812332073
2223,285585.75990822515
2224,220153.98738717844
2225,129485.33384680716
2226,178421.2688450319
2227,205234.3041338295
2228,295477.72679701814
2229,237424.19987231624
2230,157932.59499339093
2231,211475.13071558668
2232,177598.36630242254
2233,181770.3132165527
2234,257927.71502310623
2235,234522.07170460728
2236,249490.95550699614
2237,305927.51021346106
2238,216034.86911104218
2239,124851.56798507276
2240,165361.24257849963
2241,143843.924219803
2242,125523.80675979891
2243,126913.95011976396
2244,104338.27477812067
2245,116068.85959185858
2246,137810.83411741862
2247,124141.3332322991
2248,124395.59066786175
2249,116814.07780837077
2250,128564.31748849452
2251,108275.33881175373
2252,177915.17362063174
2253,170750.87252965366
2254,180801.5169359546
2255,195123.95437278386
2256,179638.02062386624
2257,213266.74739688783
2258,153223.83489990563
2259,168761.26522896043
2260,164771.33731721478
2261,217214.19662788065
2262,232422.95967024687
2263,361598.1182775889
2264,400134.0887268132
2265,179400.398556263
2266,305903.060821286
2267,358719.8766238123
2268,407819.93384527124
2269,154114.76431886293
2270,192226.11943422724
2271,209566.2662599818
2272,211021.10388835194
2273,160246.2840566266
2274,175276.80843298143
2275,154761.5191586429
2276,195487.7047423009
2277,190559.34937729797
2278,155430.1990707744
2279,124351.64700548298
2280,108660.40824537823
2281,165409.94625356974
2282,173754.6959959176
2283,114016.39575950343
2284,129070.43007113841
2285,130432.952713537
2286,112953.19322869326
2287,380607.11311833607
2288,290371.65124851104
2289,325950.0584345078
2290,409536.00099199265
2291,344892.18474244355
2292,410188.4487412268
2293,428450.0481801261
2294,388568.9494355995
2295,423790.4552433476
2296,251645.71327809227
2297,367299.61372109933
2298,368715.2703667843
2299,354828.745014003
2300,328019.39456009655
2301,326304.8878409569
2302,256306.7096659834
2303,247424.48557337315
2304,242002.8570018842
2305,200122.55175059492
2306,201552.95372289725
2307,212345.1437412626
2308,220563.26780642505
2309,303063.9280842851
2310,203313.38493520208
2311,217317.00828148096
2312,177576.96863587675
2313,178261.41518161714
2314,177510.87968251004
2315,176128.7092797026
2316,203604.29065978198
2317,188000.27859387212
2318,177954.0531843313
2319,182556.9443240955
2320,176051.07140814394
2321,250327.55697883602
2322,191220.79938981694
2323,203074.10836671942
2324,203521.34299136497
2325,204046.45917191004
2326,197571.6672275574
2327,206387.94556722319
2328,226162.3166862496
2329,185882.3642660114
2330,179909.4921262322
2331,323203.45282296214
2332,398487.7771861246
2333,320826.00151082064
2334,279420.7036761057
2335,307321.34884663124
2336,311518.1724133332
2337,198236.9403506086
2338,248009.67379611242
2339,230379.27118103945
2340,375541.72352511424
2341,211625.90878603535
2342,236529.3286211277
2343,228182.86854966433
2344,233676.90885917627
2345,228574.72592974355
2346,206087.49568554395
2347,194390.44800058706
2348,238883.53814410424
2349,182194.4724693514
2350,312625.53606273874
2351,264593.0892356497
2352,246357.074373523
2353,254214.13698420714
2354,142427.62431407234
2355,161094.06361685565
2356,162595.019418906
2357,192955.46346524815
2358,192394.87600562116
2359,123189.32499633552
2360,115434.77281109626
2361,149450.15050626465
2362,252382.43907471746
2363,155848.89319229405
2364,187504.55310009306
2365,218472.58442981433
2366,185308.66455428588
2367,204176.16543172218
2368,216328.9277866248
2369,200776.274173506
2370,162323.76367784716
2371,154017.29283826388
2372,194461.99521448003
2373,287679.7714030999
2374,307940.4283991906
2375,255614.93017214927
2376,280889.7808989238
2377,318997.8445780306
2378,150167.19343908012
2379,223551.3045444293
2380,152096.73189815425
2381,171303.81542190886
2382,215115.35188271376
2383,193988.703905881
2384,233032.68383252466
2385,163028.80634708257
2386,132642.7309751203
2387,130134.48012145355
2388,108261.44264801408
2389,120826.53888071884
2390,145484.4842460373
2391,134011.53065670157
2392,111177.63461569422
2393,168781.86371390522
2394,140002.21659763902
2395,215582.15682246126
2396,148382.0021326237
2397,211452.93092925343
2398,123702.1387153645
2399,68815.40624379758
2400,60881.9085077178
2401,126437.64740315173
2402,140304.70888582384
2403,135251.8694637477
2404,142474.73119036693
2405,161096.4481478914
2406,135636.74344792537
2407,123324.62522464474
2408,154394.537300396
2409,105810.52038316758
2410,184229.2200152906
2411,110583.53630309095
2412,157146.76966197294
2413,120762.97495259409
2414,160356.08446488748
2415,125008.46215892093
2416,128857.67529609009
2417,136817.164873673
2418,130613.52443675746
2419,120042.62786497877
2420,119679.84043492004
2421,135802.50854190288
2422,102953.39739225934
2423,115753.97044247719
2424,146072.98168349324
2425,223069.1783755025
2426,127157.53601516632
2427,127739.66863092172
2428,190582.8665448119
2429,102620.5513466081
2430,135566.31137228204
2431,103410.86400564684
2432,142566.31416455237
2433,152327.52484733594
2434,143548.72726756355
2435,159938.7175222822
2436,128937.59909861533
2437,101628.40271045227
2438,112651.02046294766
2439,105830.71847008837
2440,128224.39719200082
2441,111650.1036531459
2442,95449.24720515126
2443,138789.23481192454
2444,119257.2596249378
2445,82431.45288342967
2446,134456.61407124606
2447,197719.064619252
2448,142766.82695420532
2449,117128.8217482793
2450,152403.73350971515
2451,122213.50027047463
2452,202383.7296873491
2453,98161.10887374716
2454,106599.30507408669
2455,118654.01776896263
2456,147052.35835893705
2457,127292.4271799804
2458,137822.07220354365
2459,111833.88228050128
2460,156467.34610889535
2461,142077.9350996221
2462,130727.35300639865
2463,134079.2388536384
2464,179067.43470432603
2465,141142.74167122046
2466,120027.03791586944
2467,151210.42986077612
2468,80845.69146712337
2469,74446.2652635925
2470,206967.76256879157
2471,224808.89530144056
2472,176174.7014485536
2473,113343.30259379683
2474,72901.65972088768
2475,216740.5211288652
2476,100464.30642646989
2477,109534.3335952058
2478,140015.77510329985
2479,111787.25124451442
2480,154186.56177978913
2481,133272.91977754224
2482,125060.27360864652
2483,104626.66796343794
2484,130204.41966259204
2485,136912.7043072485
2486,145612.24453795303
2487,186109.08342923372
2488,164853.82429276546
2489,161699.79018097982
2490,142955.34436369708
2491,107951.74181037869
2492,191916.53280679078
2493,155728.18084007545
2494,147694.12452613446
2495,86706.10829998108
2496,228859.98796683614
2497,154281.18745386606
2498,108013.51026945566
2499,77876.76320645367
2500,106165.76687858379
2501,139897.75321988366
2502,144639.8562404976
2503,95198.4917840828
2504,179991.23638447077
2505,225251.79193619976
2506,248578.41631974286
2507,264752.3912082809
2508,245828.83836806146
2509,215764.5915355471
2510,209234.93816868032
2511,181435.23978360445
2512,225567.13005005888
2513,224302.73918555173
2514,271613.34740576055
2515,140543.36027915316
2516,171828.35519133444
2517,145624.5472566514
2518,148115.5693672618
2519,236410.6841170915
2520,208974.70440788814
2521,192827.86810865684
2522,221556.54286318086
2523,115951.15644918762
2524,126879.56262992509
2525,133333.74417149997
2526,140504.5419613258
2527,120655.9200335673
2528,122891.18230163454
2529,156289.16867941216
2530,127430.7346780225
2531,262070.20250365988
2532,221427.35239404652
2533,202814.7470797867
2534,250369.71537144747
2535,273456.0577421085
2536,224954.17154161105
2537,238884.07431326102
2538,183612.2898599825
2539,197187.10325271
2540,180356.28139659195
2541,187606.66556511543
2542,169451.74194568067
2543,123044.10277893818
2544,110452.71138794479
2545,137294.7577496525
2546,128697.22943464457
2547,150969.97854408753
2548,168138.05224737665
2549,152989.13637011373
2550,594059.5917529683
2551,153455.1611752826
2552,132087.86824444748
2553,55450.022832723625
2554,88533.7037845155
2555,93823.98718586116
2556,83600.30461235394
2557,109957.98676046493
2558,174319.9020873892
2559,131656.14980065043
2560,155051.42591028084
2561,150326.88460308738
2562,146792.63102200153
2563,152501.91243692118
2564,208511.78991264623
2565,165814.95284823872
2566,149372.8484879863
2567,137912.59909832274
2568,200267.08228033315
2569,197154.58161695374
2570,125785.20137153481
2571,180072.30033729444
2572,169134.26731960906
2573,213208.2543254626
2574,278267.0460623169
2575,145438.8360512117
2576,132661.3305695577
2577,161040.64231012436
2578,85477.34261852775
2579,28947.285592492466
2580,110855.3667545486
2581,129854.07743390644
2582,132980.21627537493
2583,280478.3638202937
2584,159222.99333837847
2585,185283.85252973658
2586,211461.6614382658
2587,193835.06876756027
2588,140142.53275509272
2589,147312.96973747067
2590,206496.03570748106
2591,248748.67683156897
2592,211070.83973751427
2593,248733.714865966
2594,176590.37375047052
2595,218414.52691358287
2596,288306.4163631956
2597,205927.45869793973
2598,283500.06710932334
2599,353274.23535600957
2600,177479.29408637734
2601,157195.97984881967
2602,68560.1164351853
2603,94518.93654540494
2604,81265.16383629042
2605,71073.59065274998
2606,132206.3050318669
2607,230563.02082575555
2608,198096.58227087345
2609,169681.9546856278
2610,107020.05334165765
2611,130212.20398561523
2612,155837.1274321476
2613,132002.5681760732
2614,114770.60614518746
2615,156202.96530685402
2616,156739.11182851577
2617,195873.70619635706
2618,237511.68069263303
2619,210690.57646620492
2620,186446.76017312598
2621,172389.75028439146
2622,182219.27335568328
2623,230795.8883711135
2624,264350.95893332415
2625,266608.6405260437
2626,170849.78002666196
2627,167353.01887798752
2628,420229.60922649974
2629,465112.05245334207
2630,359147.24018360686
2631,416374.71406405803
2632,383825.85926521616
2633,302584.60994205123
2634,397711.59349034075
2635,151203.22811909986
2636,182401.73611611914
2637,217240.22620727232
2638,264208.40799824113
2639,190814.71478947642
2640,150709.309017517
2641,97351.68848658512
2642,174191.63836774576
2643,116864.03638093763
2644,117058.67356579794
2645,111688.38596707165
2646,93611.74582083542
2647,111163.30260315227
2648,142080.53468596857
2649,158434.78793066807
2650,133034.01367622675
2651,132246.6348887637
2652,371588.5302984002
2653,256497.61111540033
2654,270733.58635553624
2655,401712.4998870257
2656,327919.4621835387
2657,345438.231012237
2658,324459.3894989467
2659,338783.13981339487
2660,345292.1301240174
2661,351991.93513176084
2662,382118.62079488504
2663,271416.83984529553
2664,295572.52018822124
2665,326059.72434469196
2666,289788.40439050435
2667,178673.79083450817
2668,188374.72413061172
2669,183893.2773962565
2670,270268.696332147
2671,189794.12536282913
2672,190325.5941417264
2673,200724.58403141363
2674,202082.5325341263
2675,181641.09375744557
2676,201324.94142299285
2677,199980.69864687615
2678,245016.8832010891
2679,281740.42898685107
2680,291865.4719085289
2681,409208.9626631118
2682,320323.546512807
2683,480216.96780492977
2684,335914.78659755783
2685,328451.14841346274
2686,246808.9598116107
2687,286178.51695130055
2688,216621.39283423766
2689,200518.3759119262
2690,359817.6981317259
2691,193246.8764241191
2692,149884.34255100205
2693,195551.74081974753
2694,148550.4014133205
2695,200315.0397836352
2696,186452.95012486156
2697,181083.7826969164
2698,207930.00744653636
2699,164971.0443771511
2700,141871.92556914207
2701,159190.86203445235
2702,119379.76525550404
2703,153670.51526298613
2704,140591.17087791502
2705,112493.7903664512
2706,106103.29402679605
2707,131530.5194503662
2708,122151.69573299629
2709,113590.54223422045
2710,131266.35258625186
2711,276119.62077145523
2712,386507.62784382515
2713,166929.78067320058
2714,147689.51093760086
2715,162741.27498597399
2716,145767.33544458565
2717,193253.7360913205
2718,221715.23024778103
2719,139394.4219175906
2720,190743.40388331492
2721,138029.19170272292
2722,178049.02925390747
2723,157286.93650950608
2724,134308.23383609098
2725,124812.10238629603
2726,133341.0832053902
2727,178329.00849724506
2728,179347.38969320015
2729,146692.9216441952
2730,141123.48451996947
2731,133526.1694130598
2732,133945.6924224428
2733,161410.65337136682
2734,153243.8445050186
